№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
4976;2,0139E+11;Товар_4016;НПО «Тихонов Туров»;22.10.2021;12158877.156892307;09.11.2021;nn-592/15;9.816349797;185.7;20.0;фев.55;198.67
1396;2,00604E+11;Товар_3451;ОАО «Носкова-Молчанов»;05.09.2021;2307015.588399654;14.08.2021;nn-593/15;0.157100456;275.02;10.0;23.78;297.33
4173;2,00941E+11;Товар_2561;Кудряшова Инк;04.12.2021;3389438.063443864;02.12.2021;nn-594/15;4.617869168;599.18;10.0;64.11;680.11
4205;2,01077E+11;Товар_775;ГКНПЦ им. М.В.Хруничева;03.08.2021;5571583.647315784;15.09.2021;nn-595/15;1.173562525;1699.49;10.0;77.39;1839.94
772;2,00549E+11;Товар_101;ЗАО «Ершова-Фомин»;24.11.2021;2107981.931481643;13.11.2021;nn-596/15;0.040143926;715.9;10.0;204.42;842.99
4810;2,01396E+11;Товар_5733;ОАО «Афанасьев»;01.06.2021;11139779.040257484;20.06.2021;nn-597/15;7.847390464;353.84;10.0;48.37;381.95
4951;2,01592E+11;Товар_5596;ОАО «Федотова, Ширяев и Фадеев»;20.05.2021;16000840.8;12.07.2021;nn-598/15;8.492195059;ноя.42;10.0;мар.75;дек.17
170;2,00118E+11;Товар_12;Селиверстов Лтд;30.04.2021;2000010.3745078929;23.02.2021;nn-599/15;0.055212655;140.85;20.0;27.апр;156.04
771;2,01485E+11;Товар_2394;Евсеева Групп;31.05.2020;12705523.843552258;05.07.2020;nn-600/15;1.660042244;539.58;;62.18;621.91
4707;2,01083E+11;Товар_1865;АО «Шилов Зимина»;02.06.2021;6559522.534582784;11.07.2021;nn-601/15;17.927437803;399.64;10.0;ноя.38;431.63
695;2,01203E+11;Товар_738;АО «Журавлев»;25.05.2021;4976769.827551319;23.06.2021;nn-602/15;0.360299657;149.87;10.0;июл.54;164.83
4794;2,00452E+11;Товар_4292;ОХК Уралхим;10.11.2021;2063202.6915331732;17.11.2021;nn-603/15;6.895065805;101.2;10.0;13.76;110.33
1617;2,00615E+11;Товар_2559;Восточный экспресс банк;05.09.2021;2235909.6953111053;24.09.2021;nn-604/15;0.046513455;109.11;10.0;17.21;115.37
27;2,00679E+11;Товар_208;ОАО «Козлов Назарова»;27.01.2021;3647442.954176056;16.02.2021;nn-605/15;0.050032696;556.32;20.0;20.26;618.69
3948;2,01404E+11;Товар_4315;ОАО «Одинцов»;22.06.2021;8849661.4854867;12.05.2021;nn-606/15;5.227028016;231.28;;28.0;273.03
2031;2,00444E+11;Товар_1197;ЗАО «Шарапова»;11.10.2021;2056348.3928958096;29.08.2021;nn-607/15;1.360246012;93.8;10.0;24.35;102.01
2490;2,00723E+11;Товар_2692;РАО «Кулагин, Панфилова и Волков»;11.09.2021;3260367.737778596;06.07.2021;nn-608/15;0.603590003;153.02;10.0;66.62;181.71
548;2,00881E+11;Товар_189;ИП «Мишин»;06.11.2021;2619588.6542142336;17.10.2021;nn-609/15;1.27713855;559.54;10.0;26.35;602.12
1656;2,01185E+11;Товар_4628;РАО «Павлов-Сидоров»;07.07.2021;8075696.129469026;23.05.2021;nn-610/15;1.418727656;70.59;10.0;27.22;82.01
3747;2,0061E+11;Товар_2486;ООО «Михайлов, Харитонова и Комарова»;09.06.2021;2081296.471468868;22.04.2021;nn-611/15;2.805495175;1436.2;10.0;146.04;1626.08
1563;2,00129E+11;Товар_597;ЗАО «Белов»;28.05.2021;2000010.269722786;13.07.2021;nn-612/15;0.137588564;413.91;10.0;70.33;471.6
2743;2,01092E+11;Товар_3793;ОАО «Блинова Колобова»;08.09.2021;5157241.295720904;14.08.2021;nn-613/15;0.88599428;34.43;10.0;фев.77;36.33
3990;2,00832E+11;Товар_4738;ИП «Доронина»;29.09.2020;3009035.8605160727;11.04.2021;nn-614/15;13.960699284;210.08;20.0;28.88;253.86
3118;2,01071E+11;Товар_5227;ЗАО «Стрелков, Тимофеева и Лапин»;08.10.2021;2832132.841892905;11.10.2021;nn-615/15;1.819320436;163.49;20.0;60.56;191.22
4385;2,00174E+11;Товар_3127;ЗАО «Никитина-Гурьев»;19.09.2021;2000021.4392014088;27.09.2021;nn-616/15;8.389073596;458.45;10.0;41.07;510.95
4559;2,01166E+11;Товар_1401;ЗАО «Борисов-Орехова»;14.10.2021;5697533.091796018;18.10.2021;nn-617/15;9.576167871;994.78;10.0;60.21;1082.08
345;2,00485E+11;Товар_1606;ОАО «Виноградов-Сазонов»;25.02.2021;2015697.231453308;13.05.2021;nn-618/15;1.725734569;1078.33;10.0;123.51;1222.4
3457;2,00639E+11;Товар_2922;ЗАО «Панфилов-Сазонова»;23.08.2021;2272731.701224767;21.09.2021;nn-619/15;5.416866929;444.61;10.0;70.99;497.43
182;2,00173E+11;Товар_173;ОАО «Шилов»;08.09.2021;2000636.353447413;18.09.2021;nn-620/15;0.045792313;199.14;10.0;106.23;238.51
2735;2,01282E+11;Товар_1436;АО «Киселев-Александрова»;23.02.2021;8374461.7371398015;05.05.2021;nn-621/15;5.790695079;228.41;10.0;ноя.53;242.91
1886;2,01108E+11;Товар_4187;ООО «Устинов Бурова»;29.09.2020;5807577.293021134;14.12.2020;nn-622/15;9.424743511;40.42;;14.34;52.03
760;2,00915E+11;Товар_1374;Азур Эйр;19.05.2021;2786962.185245871;08.04.2021;nn-623/15;0.266088596;254.98;10.0;49.74;289.01
1044;2,00329E+11;Товар_4829;Металлстандарт;22.06.2021;2001137.2305451191;18.07.2021;nn-624/15;2.923147955;210.61;10.0;20.66;235.4
2450;2,00878E+11;Товар_3280;Павлова и партнеры;19.10.2021;2383219.540469056;31.10.2021;nn-625/15;0.752948885;160.27;10.0;мар.57;163.11
4205;2,01372E+11;Товар_2989;ЗАО «Волкова Артемьева»;21.09.2021;9732911.222680734;11.09.2021;nn-626/15;7.199661516;166.87;10.0;42.5;179.9
306;2,00114E+11;Товар_116;Григорьева Лимитед;13.03.2021;2000010.001553448;20.03.2021;nn-627/15;0.917294605;257.77;;94.34;314.71
1965;2,00729E+11;Товар_4253;Данон  (Danone);20.05.2021;2898921.3233625987;12.02.2021;nn-628/15;10.740825825;489.86;10.0;46.29;545.89
443;2,00694E+11;Товар_342;Никонов Инкорпорэйтед;21.06.2021;3075590.39282321;21.05.2021;nn-629/15;0.131568069;487.5;10.0;40.17;540.37
4173;2,00787E+11;Товар_4988;Новартис Фарма (Novartis);07.07.2021;2871960.923664893;17.06.2021;nn-630/15;2.484372211;66.89;20.0;фев.31;70.54
2717;2,009E+11;Товар_2230;ООО «Блохина»;10.10.2021;2471229.768025031;15.09.2021;nn-631/15;0.267850669;170.99;20.0;окт.64;189.65
1784;2,00582E+11;Товар_1388;ЗАО «Сидоров, Панфилов и Егоров»;08.06.2021;2173794.2191680423;20.07.2021;nn-632/15;2.953557246;148.15;20.0;17.22;167.53
3733;2,00637E+11;Товар_5479;ОАО «Молчанов Цветков»;06.02.2021;2309030.581358998;10.12.2020;nn-633/15;11.818959163;408.28;10.0;67.61;454.36
2187;2,00329E+11;Товар_2909;ООО «Копылова, Щербаков и Фролов»;25.05.2021;2013583.979293419;14.07.2021;nn-634/15;2.438225394;105.1;;23.47;129.33
1178;2,00572E+11;Товар_2366;ЗАО «Князева»;14.07.2021;2092134.7374169936;14.08.2021;nn-635/15;0.579596685;673.01;10.0;42.84;749.22
4179;2,00512E+11;Товар_2496;РАО «Кудрявцев»;09.08.2021;2186503.774869218;15.08.2021;nn-636/15;3.328562998;409.49;10.0;30.51;437.36
141;2,00434E+11;Товар_2771;ИП «Орехов Петухова»;24.05.2021;2046799.563608399;19.05.2021;nn-637/15;0.229698801;сен.79;10.0;0.88;окт.44
4931;2,00609E+11;Товар_3609;АО «Лукин»;26.04.2021;2087753.872624112;26.07.2021;nn-638/15;8.047124387;1026.79;;71.36;1186.65
808;2,00552E+11;Товар_1007;НПО «Мартынова Овчинников»;13.02.2021;2033861.768048884;25.03.2021;nn-639/15;0.603815337;163.54;10.0;22.48;180.69
3731;2,00838E+11;Товар_3591;Данилов Лимитед;26.05.2021;2747460.746458032;02.08.2021;nn-640/15;2.670684172;550.37;10.0;22.87;599.86
1583;2,00509E+11;Товар_2976;Доронин Лтд;08.03.2021;2046886.251096876;06.04.2021;nn-641/15;1.096140566;56.03;10.0;36.37;67.08
4929;2,01406E+11;Товар_4752;Турова Групп;30.08.2021;11884299.059161512;11.09.2021;nn-642/15;20.170685802;400.61;20.0;38.51;448.69
4750;2,01008E+11;Товар_2452;Кузьмин Инкорпорэйтед;28.10.2021;3669184.593514252;06.11.2021;nn-643/15;8.73532489;770.04;10.0;54.82;864.75
323;2,00804E+11;Товар_546;ЗАО «Назаров Лобанов»;11.03.2021;3000335.65428115;24.02.2021;nn-644/15;0.081038657;423.48;10.0;60.37;471.24
812;2,01283E+11;Товар_3730;СДС Азот;28.06.2021;7811657.474433368;19.07.2021;nn-645/15;0.373599563;552.31;10.0;106.87;647.18
2622;2,01347E+11;Товар_3147;ОАО «Лукина-Сафонов»;06.10.2021;10648957.698251082;22.08.2021;nn-646/15;2.727848959;фев.45;20.0;02.апр;фев.88
1296;2,00657E+11;Товар_613;НПО «Казаков, Орехова и Брагин»;27.06.2021;2154384.16054008;24.08.2021;nn-647/15;1.492036314;66.17;20.0;20.19;75.32
4398;2,00283E+11;Товар_150;РАО «Ситникова»;05.12.2021;2002670.2047279256;09.12.2021;nn-648/15;4.221005474;691.41;10.0;86.48;750.39
3632;2,01534E+11;Товар_2498;РАО «Богданов Моисеев»;14.09.2021;16000840.8;09.09.2021;nn-649/15;6.64073617;159.79;10.0;48.38;184.28
3199;2,00473E+11;Товар_1194;НПО «Белякова Ершов»;05.09.2021;2150070.3730945075;25.08.2021;nn-650/15;0.818188976;288.73;20.0;38.38;343.34
128;2,01207E+11;Товар_2359;ИП «Сазонов-Белоусова»;22.02.2021;6221621.294354878;08.01.2021;nn-651/15;0.115494267;486.76;10.0;133.5;558.2
4408;2,0103E+11;Товар_2377;АО «Моисеев, Емельянова и Князев»;17.10.2021;3503668.304959954;16.11.2021;nn-652/15;5.027300966;115.97;20.0;сен.46;135.59
3116;2,00693E+11;Товар_3603;Globaltrans;23.06.2021;2087927.41035067;08.06.2021;nn-653/15;15.878523463;397.5;10.0;61.57;445.54
881;2,0108E+11;Товар_3269;Национальная медиа группа;29.11.2021;4371486.524608618;05.11.2021;nn-654/15;1.068614631;331.84;20.0;45.47;390.11
3854;2,01185E+11;Товар_2319;Бристоль;22.12.2020;6867203.673556293;12.04.2021;nn-655/15;7.653839401;606.83;10.0;41.83;671.28
1007;2,01504E+11;Товар_2314;Старттех;13.10.2020;16000840.8;29.12.2020;nn-656/15;1.780044953;1296.79;10.0;124.11;1436.6
4478;2,0021E+11;Товар_908;АО «Беспалов-Ларионова»;01.09.2021;2000085.5491979748;12.07.2021;nn-657/15;1.335483228;533.56;10.0;окт.95;563.46
1219;2,0126E+11;Товар_5041;ООО «Беспалова Алексеев»;19.10.2021;6863778.008495003;15.08.2021;nn-658/15;1.807868817;607.2;10.0;22.сен;657.09
1356;2,01305E+11;Товар_1625;ЗАО «Воронцова Комиссарова»;23.07.2021;7794297.072387791;24.08.2021;nn-659/15;4.744932904;1076.32;10.0;150.17;1207.87
303;2,00601E+11;Товар_1114;ООО «Русакова, Макаров и Карпова»;05.01.2021;2222906.353382641;28.02.2021;nn-660/15;0.11530907;1503.75;20.0;100.02;1686.38
4191;2,01282E+11;Товар_5595;ЗАО «Силин Киселев»;14.06.2021;9867130.970055437;20.07.2021;nn-661/15;6.25661415;100.39;10.0;87.21;114.13
109;2,0094E+11;Товар_289;Русал;07.01.2021;3668473.259384997;26.12.2020;nn-662/15;0.040079365;27.34;10.0;16.72;30.36
5031;2,01515E+11;Товар_5012;Уваров Инкорпорэйтед;11.10.2021;16000840.8;09.10.2021;nn-663/15;32.268924613;431.81;10.0;апр.95;428.58
873;2,00623E+11;Товар_1250;НПО «Быкова, Нестеров и Новиков»;24.07.2021;2205106.4696786343;14.07.2021;nn-664/15;0.70297152;62.17;10.0;май.25;61.76
166;2,00492E+11;Товар_1009;НПО «Молчанова, Архипов и Силина»;21.10.2021;2053287.3449747995;09.11.2021;nn-665/15;0.111290814;99.43;10.0;14.45;106.87
2664;2,01176E+11;Товар_1393;НПО «Ефимова-Козлова»;11.05.2021;6158059.175019587;06.05.2021;nn-666/15;2.703692666;337.92;10.0;44.6;391.47
2747;2,01254E+11;Товар_3952;Охрана Росгвардии;16.10.2021;6343833.277768575;28.10.2021;nn-667/15;0.881182765;сен.38;10.0;сен.36;ноя.16
1109;2,00671E+11;Товар_1441;ООО «Жданова»;20.08.2021;2076477.013482434;10.08.2021;nn-668/15;1.02830382;394.17;20.0;70.29;458.43
1709;2,00582E+11;Товар_1554;ЗАО «Игнатова, Горшков и Данилов»;20.02.2021;2140657.775557821;25.05.2021;nn-669/15;4.720441834;146.27;10.0;19.34;158.54
1840;2,01449E+11;Товар_5615;Антонова Инкорпорэйтед;27.09.2021;14395368.833487624;18.08.2021;nn-670/15;4.127314145;30.51;20.0;апр.44;34.55
4679;2,00834E+11;Товар_2883;ООО «Кудряшова»;11.04.2021;5039840.899611081;23.05.2021;nn-671/15;8.34080791;236.31;10.0;28.ноя;256.57
510;2,01413E+11;Товар_2616;ГВСУ по специальным объектам;22.01.2020;10257181.860565212;09.07.2020;nn-672/15;4.125399815;116.25;20.0;апр.35;133.06
538;2,009E+11;Товар_72;Щукина Инкорпорэйтед;02.05.2021;2976874.089566822;21.04.2021;nn-673/15;0.4428819;822.15;10.0;25.36;886.41
667;2,00122E+11;Товар_3;Исаев Групп;25.09.2021;2000010.350234404;28.10.2021;nn-674/15;0.042499917;972.45;10.0;48.27;1079.19
3216;2,01208E+11;Товар_5184;АО «Никифорова»;07.12.2020;5811926.834685962;24.01.2021;nn-675/15;10.496764327;197.73;20.0;40.85;232.37
4847;2,01186E+11;Товар_2082;Импэкснефтехим;09.07.2021;4648766.42466537;18.07.2021;nn-676/15;32.029835153;643.73;20.0;35.93;716.1
1282;2,00922E+11;Товар_1485;ИП «Белозеров, Мамонтов и Пахомова»;16.05.2021;2984476.827170612;02.06.2021;nn-677/15;1.009844808;186.87;10.0;42.76;214.05
196;2,00867E+11;Товар_1834;Гурьев Лимитед;11.10.2021;3104055.238489496;20.10.2021;nn-678/15;0.2862172;222.17;10.0;23.16;247.66
3770;2,00746E+11;Товар_1334;РАО «Тихонова-Кулагин»;12.09.2021;2160885.8753722603;05.08.2021;nn-679/15;0.577494863;620.79;10.0;50.67;684.21
1371;2,01404E+11;Товар_1344;РАО «Кулакова Логинов»;13.09.2021;12550438.301611736;13.09.2021;nn-680/15;0.226363403;301.21;10.0;98.23;354.7
531;2,00396E+11;Товар_575;ОАО «Сысоева, Субботина и Хохлов»;24.08.2021;2057035.154596898;18.07.2021;nn-681/15;0.855418702;306.85;20.0;18.16;344.9
1911;2,00743E+11;Товар_3890;Группа Нэфис;06.11.2021;3075081.382989298;29.09.2021;nn-682/15;3.256032346;493.55;20.0;28.37;536.81
5018;2,00387E+11;Товар_1683;ИП «Волкова-Фомичев»;24.11.2021;2014644.4487420933;29.11.2021;nn-683/15;13.043223082;242.65;10.0;34.01;274.99
4116;2,012E+11;Товар_2545;НПО «Мишин, Никонов и Дроздов»;01.11.2021;6198755.053755905;02.10.2021;nn-684/15;5.100685643;573.14;10.0;46.52;625.39
1889;2,01021E+11;Товар_159;РМ Рейл;30.10.2021;4577474.915404038;03.09.2021;nn-685/15;1.998549258;1264.35;10.0;32.2;1363.24
4982;2,0147E+11;Товар_5030;ИП «Коновалов»;06.11.2021;12137612.345050585;10.10.2021;nn-686/15;11.214595065;948.79;10.0;71.81;1030.26
4616;2,01213E+11;Товар_5273;ЗАО «Хохлова»;22.06.2021;7416896.469779157;31.07.2021;nn-687/15;19.95760826;2429.99;10.0;230.87;2726.43
1388;2,01272E+11;Товар_311;Углетранс;28.10.2021;5801487.761148831;13.11.2021;nn-688/15;1.269559556;425.05;10.0;50.88;460.38
1333;2,01461E+11;Товар_5153;Славнефть;06.06.2021;12842527.355322966;13.07.2021;nn-689/15;0.077481565;83.2;20.0;17.85;95.02
4050;2,01354E+11;Товар_4763;Савина Инкорпорэйтед;25.10.2021;7795629.217397823;04.11.2021;nn-690/15;6.876834999;84.76;10.0;июл.15;97.88
2979;2,00199E+11;Товар_470;Егоров Лтд;10.11.2021;2000106.28701512;28.10.2021;nn-691/15;2.28510584;767.96;10.0;54.33;864.42
2609;2,01133E+11;Товар_3890;РАО «Матвеева-Котов»;28.08.2021;4060622.763147422;06.07.2021;nn-692/15;6.077611549;174.24;20.0;апр.41;182.52
729;2,0035E+11;Товар_417;РАО «Красильников»;31.01.2021;2013782.9575534312;05.06.2021;nn-693/15;1.095339698;137.89;20.0;13.98;158.38
2949;2,00523E+11;Товар_684;ЗАО «Доронина-Лихачев»;26.07.2021;2140840.6618910665;30.07.2021;nn-694/15;3.621435732;431.2;10.0;37.55;485.63
678;2,00893E+11;Товар_1283;ОАО «Мартынов, Орехов и Фомина»;27.04.2021;3230392.8747716416;25.05.2021;nn-695/15;2.244638336;574.13;10.0;86.69;638.94
1281;2,00471E+11;Товар_2015;Шилов Инк;08.10.2021;2005750.749864072;06.11.2021;nn-696/15;1.48049315;45.18;10.0;17.41;52.49
1668;2,01503E+11;Товар_2188;РАО «Михайлов-Ширяева»;27.11.2021;16000840.8;27.09.2021;nn-697/15;0.459921359;129.97;10.0;мар.96;137.96
4801;2,01032E+11;Товар_3043;ООО «Казаков Анисимов»;13.09.2021;3988341.075630008;17.10.2021;nn-698/15;23.371171478;712.84;20.0;30.93;796.26
1661;2,01338E+11;Товар_3728;АО «Кулаков»;23.09.2021;8811870.08165029;27.09.2021;nn-699/15;0.440886373;470.36;10.0;38.23;511.61
1074;2,01398E+11;Товар_3927;РАО «Елисеев»;13.08.2021;12705604.586096045;28.06.2021;nn-700/15;0.412586892;25.июл;20.0;0.9;27.49
3128;2,00895E+11;Товар_1049;ЗАО «Галкина-Миронова»;28.10.2021;3545121.970817052;09.10.2021;nn-701/15;2.456228113;423.66;20.0;69.92;486.63
4404;2,00234E+11;Товар_5037;ЗАО «Колобов Соболева»;12.09.2021;2002817.631974785;15.09.2021;nn-702/15;10.702722222;229.47;20.0;30.66;251.16
252;2,01457E+11;Товар_3652;НПО «Хохлов-Ковалева»;25.09.2021;16000840.8;04.09.2021;nn-703/15;0.072279695;753.51;10.0;105.83;871.81
388;2,00155E+11;Товар_163;НПО «Веселов Костин»;29.06.2021;2000030.2383176887;18.03.2021;nn-704/15;0.51080006;382.95;10.0;209.59;453.21
4332;2,00351E+11;Товар_3568;ОАО «Сергеев»;20.07.2021;2020897.2041901825;29.06.2021;nn-705/15;4.479765915;1763.99;10.0;104.04;1916.01
550;2,0071E+11;Товар_5107;ОАО «Цветков Белов»;22.09.2021;2261934.799495833;24.09.2021;nn-706/15;0.18901211;513.13;;ноя.61;565.11
4097;2,0103E+11;Товар_4837;ООО «Ларионов-Некрасов»;16.07.2021;5305585.947553901;06.07.2021;nn-707/15;0.423780681;160.49;10.0;81.97;183.74
1574;2,00552E+11;Товар_816;РАО «Гурьева»;02.10.2021;2071336.5301172463;11.07.2021;nn-708/15;4.619985959;651.71;10.0;108.22;746.27
