№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
186;2,00224E+11;Товар_2071;Тимофеев Групп;11.08.2021;2000648.0589791732;06.06.2021;nn-211/15;0.192219083;52.34;10.0;июл.19;56.32
3208;2,00726E+11;Товар_5237;РАО «Козлов Овчинников»;02.05.2021;2685048.3405996896;17.05.2021;nn-212/15;3.795501488;79.48;20.0;15.15;87.05
829;2,01017E+11;Товар_904;Р-Фарм;11.03.2021;3588082.261215056;10.12.2020;nn-213/15;3.052023957;276.15;10.0;34.54;301.5
4036;2,01185E+11;Товар_4717;НПО «Орлова Тимофеева»;30.10.2021;5848903.632146974;02.10.2021;nn-214/15;5.99056435;332.65;10.0;46.96;378.02
33;2,01354E+11;Товар_918;Протек;25.11.2020;14469722.389868105;31.01.2021;nn-215/15;0.117601385;379.57;10.0;115.34;442.81
1819;2,00844E+11;Товар_2117;Александров и партнеры;20.10.2021;3266595.7565258285;11.09.2021;nn-216/15;0.193765242;181.85;10.0;24.47;201.43
2399;2,00485E+11;Товар_5043;АО «Петухов»;21.07.2021;2208589.479520702;02.09.2021;nn-217/15;2.253901055;67.12;10.0;21.99;76.71
285;2,01366E+11;Товар_1489;ИП «Юдина»;04.12.2020;12409700.314978972;13.02.2021;nn-218/15;0.076838256;449.61;20.0;31.65;511.3
3134;2,00702E+11;Товар_1897;АО «Зыков»;26.09.2020;2184388.731954864;06.10.2020;nn-219/15;2.544299676;969.1;10.0;80.11;1048.46
2210;2,01116E+11;Товар_2620;НПО «Соболева, Соколов и Носкова»;20.11.2021;4689181.931320328;17.10.2021;nn-220/15;0.142350856;14.фев;20.0;дек.85;17.67
2610;2,00583E+11;Товар_2043;АО «Кабанов-Ершова»;15.10.2021;2555486.09269006;28.10.2021;nn-221/15;0.376987037;41.67;20.0;0.95;44.14
4523;2,00956E+11;Товар_3212;ИП «Шубина»;23.11.2021;4252799.396989221;29.11.2021;nn-222/15;10.194582545;581.29;10.0;15.67;628.21
275;2,01521E+11;Товар_1061;ИП «Зиновьева-Мамонтова»;14.08.2021;14995850.101011178;21.09.2021;nn-223/15;0.079096663;351.19;20.0;окт.61;378.98
560;2,00564E+11;Товар_288;Мишин и партнеры;16.01.2021;2061116.668306954;13.01.2021;nn-224/15;0.044548469;293.87;;47.24;342.99
257;2,0138E+11;Товар_1491;ИП «Цветков, Максимов и Моисеев»;08.01.2021;12379274.953232406;27.07.2021;nn-225/15;2.173692973;229.16;10.0;22.65;244.86
807;2,00823E+11;Товар_816;Романова Лимитед;16.01.2021;2920043.908569156;13.01.2021;nn-226/15;2.972240775;344.6;10.0;163.61;414.86
1634;2,01151E+11;Товар_1248;ИП «Архипова»;30.07.2021;5216958.49375356;17.09.2021;nn-227/15;0.060496228;63.75;10.0;мар.76;67.28
2129;2,00441E+11;Товар_3575;Металлсервис;13.06.2021;2019311.8075874408;12.08.2021;nn-228/15;5.138903454;674.61;10.0;125.19;777.34
3474;2,01472E+11;Товар_2280;ЗАО «Воронов-Белякова»;31.07.2021;12929854.588686816;16.06.2021;nn-229/15;6.3195712;212.68;10.0;28.фев;234.62
3032;2,0152E+11;Товар_2398;Кононова и партнеры;03.02.2021;16000840.8;14.03.2021;nn-230/15;2.549764745;208.76;10.0;36.14;226.57
1859;2,00238E+11;Товар_335;Сорокин Лтд;26.10.2021;2003701.925960118;13.10.2021;nn-231/15;0.051681113;51.54;10.0;06.авг;53.69
1902;2,00292E+11;Товар_2474;Протек;28.07.2021;2000986.778891128;29.08.2021;nn-232/15;5.146860257;358.05;10.0;17.42;391.96
2846;2,00737E+11;Товар_3159;ИП «Попов-Фомичев»;14.09.2021;2494376.904312241;05.09.2021;nn-233/15;1.664738388;771.08;10.0;146.07;876.53
123;2,01553E+11;Товар_2431;ЗАО «Меркушева»;26.05.2021;16000840.8;07.06.2021;nn-234/15;0.206866202;234.27;20.0;25.53;269.85
1218;2,00448E+11;Товар_2084;ИП «Воронова, Корнилова и Большакова»;06.10.2021;2008843.333853216;02.10.2021;nn-235/15;14.090744291;651.37;10.0;168.83;757.84
228;2,01361E+11;Товар_197;Октоблу (Decathlon);11.05.2021;8277425.161623584;14.07.2021;nn-236/15;0.262679105;238.24;10.0;22.17;259.01
2614;2,01274E+11;Товар_4207;АО «Русакова»;05.11.2021;6865558.696949063;21.10.2021;nn-237/15;2.225050207;539.1;10.0;58.76;615.84
412;2,00128E+11;Товар_2;Гурьева Лимитед;06.11.2021;2000010.279504624;10.11.2021;nn-238/15;0.044767592;1442.85;10.0;148.01;1623.01
1560;2,01518E+11;Товар_4734;НПО «Смирнов-Соколова»;02.07.2021;15783670.99676214;27.04.2021;nn-239/15;0.896904545;314.18;10.0;23.59;344.11
3309;2,00322E+11;Товар_2230;ИП «Чернов Лыткина»;14.10.2021;2003963.7654117509;05.10.2021;nn-240/15;5.845464666;1585.41;20.0;158.56;1824.44
4256;2,00468E+11;Товар_3948;РАО «Воронцов Котов»;29.07.2021;2028211.4101693665;25.09.2021;nn-241/15;3.108964473;229.28;10.0;52.16;256.85
360;2,01326E+11;Товар_1881;ЗАО «Силин-Маслов»;20.02.2021;6774989.0794812525;24.03.2021;nn-242/15;0.075557868;971.79;20.0;54.15;1097.96
640;2,0102E+11;Товар_143;ООО «Игнатова»;14.06.2021;3684770.358163583;31.07.2021;nn-243/15;0.178658995;1520.03;10.0;98.46;1679.64
784;2,00573E+11;Товар_1362;Ефимов Лтд;01.10.2021;2074567.8563329196;10.10.2021;nn-244/15;0.121402844;148.73;10.0;54.85;172.94
1495;2,00284E+11;Товар_217;РАО «Лебедева-Филиппов»;22.09.2021;2000530.675879069;12.07.2021;nn-245/15;0.359628206;402.09;20.0;53.25;451.02
3153;2,00326E+11;Товар_1691;ОАО «Селезнев»;28.10.2021;2038565.1455810384;22.09.2021;nn-246/15;1.422909987;247.59;10.0;66.71;274.15
1743;2,00933E+11;Товар_3093;ООО «Красильникова Афанасьев»;11.02.2021;3250291.2870774344;12.06.2021;nn-247/15;0.65584669;160.99;10.0;69.8;182.31
3185;2,01246E+11;Товар_3758;Merlion;18.03.2021;5526879.662933651;27.04.2021;nn-248/15;3.132617975;93.29;20.0;49.29;111.9
4957;2,00218E+11;Товар_3676;НПО «Воробьев»;02.10.2021;2000153.233065942;15.10.2021;nn-249/15;19.805725281;19.47;10.0;фев.45;20.17
4890;2,00723E+11;Товар_5468;НПО «Крюков-Аксенова»;20.11.2021;2378005.564353653;21.11.2021;nn-250/15;16.226707065;1310.94;20.0;114.65;1475.18
3275;2,00968E+11;Товар_1646;Nordgold;11.06.2021;3868048.627146041;14.07.2021;nn-251/15;3.289978552;119.22;10.0;18.64;135.67
507;2,00747E+11;Товар_1128;РАО «Носов»;10.03.2021;2778961.6116324626;09.02.2021;nn-252/15;0.459270669;108.05;20.0;15.83;125.55
4479;2,01468E+11;Товар_5481;ЗАО «Мамонтов-Марков»;29.10.2021;16000840.8;11.10.2021;nn-253/15;8.454179783;34.46;;15.74;42.01
1635;2,01222E+11;Товар_5136;ИП «Тихонова Васильева»;21.09.2021;5983247.417153777;09.10.2021;nn-254/15;0.068296303;161.15;;окт.44;183.3
4229;2,01445E+11;Товар_5224;Фадеева Лтд;05.08.2021;9131228.320478186;17.09.2021;nn-255/15;4.185793177;23.23;10.0;15.89;26.апр
1559;2,0105E+11;Товар_5285;ИП «Алексеева-Журавлев»;12.07.2021;7141189.60036507;20.07.2021;nn-256/15;1.021358619;523.69;10.0;31.74;567.29
1473;2,004E+11;Товар_58;ИП «Бирюкова Андреева»;02.08.2021;2031851.9390783752;29.08.2021;nn-257/15;0.371265073;372.57;10.0;21.61;414.86
580;2,00219E+11;Товар_669;ООО «Вишняков Воронцов»;23.04.2021;2001562.579883884;08.04.2021;nn-258/15;0.615009832;70.57;10.0;21.68;83.76
547;2,01474E+11;Товар_3353;АО «Шестакова Захаров»;28.07.2021;15467079.35241844;23.05.2021;nn-259/15;0.417385524;191.06;10.0;21.94;213.91
4136;2,00482E+11;Товар_2708;Гугл (Google);22.08.2021;2100530.457483094;03.08.2021;nn-260/15;3.282054815;88.61;20.0;18.16;102.52
3364;2,01391E+11;Товар_3398;ИП «Галкина, Буров и Ильин»;02.10.2021;9963154.810990252;20.10.2021;nn-261/15;1.990386648;370.68;10.0;71.26;426.46
4789;2,01048E+11;Товар_3833;ИП «Шашков, Гурьева и Дьячков»;03.11.2021;4880546.693069952;14.11.2021;nn-262/15;5.57758686;361.47;10.0;20.79;379.65
763;2,00548E+11;Товар_1334;ГК 1520;13.07.2020;2437711.7320701545;22.09.2020;nn-263/15;0.108669763;679.77;10.0;112.58;764.46
3780;2,00817E+11;Товар_3153;ООО «Носова Кудрявцева»;01.03.2021;3269198.681273993;11.02.2021;nn-264/15;0.351771679;46.26;20.0;фев.98;52.67
594;2,00881E+11;Товар_118;ОАО «Кононова Ершова»;20.08.2021;3056206.648466776;25.09.2021;nn-265/15;1.343595539;507.19;10.0;67.96;575.37
4263;2,01574E+11;Товар_5370;ОАО «Жукова-Селиверстова»;08.10.2021;16000840.8;06.10.2021;nn-266/15;7.180082514;138.57;10.0;13.91;146.91
906;2,00813E+11;Товар_1273;Шубина Инкорпорэйтед;09.08.2021;2728396.7139163115;19.09.2021;nn-267/15;0.151851259;856.15;10.0;96.53;999.82
2250;2,00239E+11;Товар_798;НПО «Борисова»;17.08.2021;2001849.809349828;02.07.2021;nn-268/15;0.122405874;99.96;10.0;70.84;120.93
3881;2,00963E+11;Товар_5540;РАО «Гущина-Рыбакова»;25.08.2021;2888771.661444449;25.07.2021;nn-269/15;0.695493755;614.42;10.0;58.31;664.11
2454;2,00168E+11;Товар_1759;Никифоров Лимитед;05.10.2021;2000577.8413784888;23.09.2021;nn-270/15;1.244475861;1036.46;10.0;79.39;1166.11
2305;2,00875E+11;Товар_876;ЗАО «Якушева-Исаков»;05.08.2021;3722934.6700511705;07.08.2021;nn-271/15;2.235793868;419.95;10.0;18.май;467.12
1341;2,00956E+11;Товар_2894;ОАО «Устинов Лаврентьев»;04.06.2021;2856320.7998246355;15.06.2021;nn-272/15;3.064520159;686.18;20.0;40.19;756.19
1020;2,00555E+11;Товар_3402;ОАО «Филиппова»;04.07.2021;2090447.7344519317;15.08.2021;nn-273/15;0.045970537;140.87;10.0;дек.24;153.27
3823;2,0064E+11;Товар_4287;АНГК;16.11.2021;2160627.6641299804;16.11.2021;nn-274/15;5.267198099;180.35;20.0;13.76;199.57
3431;2,01352E+11;Товар_5064;ФК Гранд Капитал;22.07.2021;12690586.187303912;29.06.2021;nn-275/15;0.171552009;191.25;10.0;45.08;211.24
2404;2,01046E+11;Товар_2953;РАО «Моисеева-Мясникова»;16.08.2021;3591754.2725422606;21.07.2021;nn-276/15;5.424278287;964.81;10.0;43.48;1059.06
3917;2,00704E+11;Товар_4864;Вертолеты России;20.05.2021;2172541.0989674176;10.05.2021;nn-277/15;4.402089846;450.35;20.0;87.89;528.83
4057;2,00927E+11;Товар_1816;ИП «Данилов, Кононов и Фадеев»;19.08.2021;2881684.866957643;28.08.2021;nn-278/15;9.702251108;515.27;20.0;76.46;610.3
4405;2,00996E+11;Товар_3539;МТС-банк;30.09.2021;4068861.1216878425;07.10.2021;nn-279/15;6.090675565;166.18;20.0;48.15;193.32
2649;2,00673E+11;Товар_2519;АО «Шаров, Доронин и Лобанова»;26.10.2021;2464386.016967752;23.10.2021;nn-280/15;3.98121184;282.61;20.0;авг.69;298.45
36;2,00687E+11;Товар_147;Транскапиталбанк;14.09.2021;2161137.646428767;01.08.2021;nn-281/15;0.040018581;669.44;10.0;19.97;711.06
3038;2,01446E+11;Товар_4633;Гознак;08.06.2021;16000840.8;19.05.2021;nn-282/15;6.243866447;79.53;20.0;20.42;98.16
2864;2,00192E+11;Товар_3144;Нефтепродукттрейд;18.11.2021;2000400.5553907112;23.10.2021;nn-283/15;2.169558774;16.17;;июн.56;20.71
3685;2,00236E+11;Товар_2448;ООО «Авдеева, Архипова и Маркова»;10.07.2021;2004868.28677162;19.08.2021;nn-284/15;0.507712103;648.19;10.0;124.46;726.55
2729;2,01351E+11;Товар_2846;Мишина Инкорпорэйтед;19.08.2021;9916663.79675052;30.08.2021;nn-285/15;3.159616799;359.36;10.0;135.92;409.31
1297;2,00762E+11;Товар_693;ООО «Бобылева»;24.03.2021;2341641.702803714;24.03.2021;nn-286/15;1.186623575;240.34;10.0;38.16;277.91
4787;2,01274E+11;Товар_5686;Fonbet;26.05.2021;7302856.007627371;22.05.2021;nn-287/15;16.011051936;252.28;10.0;14.97;279.8
3311;2,01323E+11;Товар_4909;ИП «Баранов Сидоров»;09.06.2021;12648912.37784459;05.06.2021;nn-288/15;4.611813791;381.43;10.0;08.апр;402.3
3744;2,01307E+11;Товар_3850;Авилон АГ;23.10.2021;8907423.180428553;21.09.2021;nn-289/15;0.161025259;14.76;10.0;31.27;17.72
3330;2,01284E+11;Товар_3883;АО «Цветков Трофимов»;21.06.2021;8319343.694970284;13.05.2021;nn-290/15;4.472197435;1428.91;10.0;56.09;1578.66
403;2,00118E+11;Товар_802;Ширяев Групп;27.09.2021;2000010.3276560728;29.10.2021;nn-291/15;0.044428844;138.95;10.0;31.96;155.98
5017;2,01393E+11;Товар_5791;АО «Филиппова»;06.10.2021;7581711.216492953;06.10.2021;nn-292/15;26.46403637;1129.69;10.0;21.37;1215.89
4961;2,00343E+11;Товар_2641;РАО «Пестов, Зиновьев и Евдокимов»;18.11.2021;2009305.505958239;19.11.2021;nn-293/15;5.128066363;3078.3;10.0;176.22;3338.12
1356;2,00624E+11;Товар_1083;Чернов Лтд;27.07.2021;2192267.162130891;19.09.2021;nn-294/15;2.535760883;44.67;10.0;19.84;51.89
3318;2,00654E+11;Товар_221;Никифорова Лтд;22.08.2021;2231135.270211038;27.09.2021;nn-295/15;1.103201624;342.51;;17.93;385.59
5027;2,01472E+11;Товар_5389;НПК Уралвагонзавод;27.11.2021;13351145.81423902;26.11.2021;nn-296/15;8.200037131;133.22;10.0;31.2;156.03
3735;2,00898E+11;Товар_2956;АО «Федотов, Мясников и Петров»;26.08.2021;3241406.544481182;01.10.2021;nn-297/15;19.948793713;704.98;10.0;91.09;786.66
2476;2,01077E+11;Товар_3296;РАО «Горбачева-Мухин»;15.09.2020;5190447.927524949;06.11.2020;nn-298/15;4.619850168;58.63;10.0;02.янв;60.85
1886;2,00385E+11;Товар_2332;Эбботт лэбораториз (Abbott Laboratories);19.11.2020;2084832.862040336;26.09.2020;nn-299/15;0.902519497;35.48;20.0;0.88;37.45
1871;2,0141E+11;Товар_2830;Мострансавто;10.09.2021;10514605.71144592;19.07.2021;nn-300/15;0.04383082;118.41;10.0;35.42;133.76
449;2,01029E+11;Товар_3374;ОАО «Гусев, Быкова и Козлов»;31.01.2021;3065996.551598303;01.04.2021;nn-301/15;0.912083507;700.25;;32.28;780.59
2513;2,00803E+11;Товар_2190;Татнефть;16.08.2020;2287238.861269954;05.12.2020;nn-302/15;6.234893591;1143.04;10.0;113.1;1296.21
1475;2,00285E+11;Товар_1503;ОАО «Шилова-Сидорова»;09.09.2021;2000693.2940241715;14.09.2021;nn-303/15;0.570517308;601.87;20.0;77.54;674.2
943;2,00645E+11;Товар_2093;ЗАО «Захарова Белозерова»;02.07.2021;2160752.99278828;14.08.2021;nn-304/15;1.152798696;89.61;10.0;04.авг;96.85
3801;2,00696E+11;Товар_1880;ООО «Журавлев, Васильева и Тимофеева»;31.08.2021;2291182.587838749;09.07.2021;nn-305/15;2.895633315;304.27;20.0;53.09;358.64
977;2,01154E+11;Товар_3115;РАО «Шестакова»;13.09.2021;4731435.060612822;29.09.2021;nn-306/15;1.997384252;213.11;10.0;окт.14;233.36
1598;2,00306E+11;Товар_1433;ЗАО «Рябов Дмитриев»;22.08.2021;2008082.0411563388;04.09.2021;nn-307/15;1.783273925;21.55;10.0;25.94;25.фев
3404;2,00544E+11;Товар_2325;ЗАО «Тетерина, Юдин и Шестакова»;29.09.2021;2048844.1479385956;06.10.2021;nn-308/15;2.733965958;792.15;20.0;60.0;864.27
3521;2,00215E+11;Товар_2114;Техкомпания Хуавэй (Huawei);21.10.2021;2000960.410062337;18.10.2021;nn-309/15;10.198897563;59.55;10.0;24.авг;72.4
127;2,01024E+11;Товар_146;ЗАО «Рогов, Кононов и Ермаков»;20.02.2021;5644752.700763559;13.02.2021;nn-310/15;0.088114546;218.18;10.0;19.28;242.96
491;2,01495E+11;Товар_3430;ГК Невада (Самбери);22.06.2021;13401650.74679579;26.02.2021;nn-311/15;0.49247479;354.67;10.0;47.11;392.82
4976;2,00213E+11;Товар_2048;ЗАО «Воробьев»;20.11.2021;2002767.4739524988;03.11.2021;nn-312/15;3.620850032;364.24;10.0;79.86;406.59
965;2,01346E+11;Товар_4468;РАО «Соколов»;13.09.2021;8797316.320234533;12.09.2021;nn-313/15;0.262719451;595.44;10.0;160.27;713.93
2236;2,01342E+11;Товар_2542;РАО «Гущин»;02.07.2021;7863996.255981806;01.07.2021;nn-314/15;4.566615575;1906.16;10.0;120.92;2118.41
2938;2,00862E+11;Товар_1660;ЗАО «Яковлев»;07.11.2021;2363309.658209498;07.11.2021;nn-315/15;0.471707585;321.43;10.0;150.65;386.48
176;2,00644E+11;Товар_2769;РАО «Соколова»;31.08.2021;2423959.062759694;10.07.2021;nn-316/15;0.058351241;174.04;10.0;39.37;198.71
5028;2,01079E+11;Товар_3072;Евсеева Групп;23.09.2021;4921395.735407114;10.09.2021;nn-317/15;20.387078235;1365.57;10.0;121.65;1539.54
4651;2,01546E+11;Товар_5302;ОАО «Козлова-Копылов»;24.07.2021;16000840.8;14.09.2021;nn-318/15;16.948590786;298.38;20.0;24.79;329.07
14;2,00396E+11;Товар_141;ИП «Соколова, Шестаков и Гущин»;28.05.2021;2036710.6460053509;14.05.2021;nn-319/15;0.045321126;331.9;10.0;47.44;373.86
1728;2,00195E+11;Товар_591;Сургутнефтегаз;01.11.2021;2000475.4184246955;04.10.2021;nn-320/15;1.446743018;541.37;10.0;61.56;605.28
2249;2,00115E+11;Товар_1122;Игнатьев и партнеры;24.10.2021;2000010.006209369;29.10.2021;nn-321/15;9.362338167;194.31;10.0;39.59;226.07
475;2,00947E+11;Товар_1049;РАО «Шарапова Зуев»;06.03.2021;3294783.170839491;29.03.2021;nn-322/15;0.135456831;43.24;10.0;33.74;51.46
1007;2,0118E+11;Товар_3163;Виноградова Инк;05.04.2021;5818370.532215183;21.08.2021;nn-323/15;0.185007404;189.97;20.0;15.35;214.89
4506;2,00628E+11;Товар_3229;ОАО «Жуков»;27.10.2021;2776036.1777475285;01.11.2021;nn-324/15;0.115800938;532.51;20.0;60.18;605.03
1749;2,0138E+11;Товар_2292;АО «Гуляева»;04.08.2021;10710176.460529804;09.07.2021;nn-325/15;0.77452412;502.37;10.0;153.18;604.43
4180;2,01381E+11;Товар_4445;РАО «Юдин-Сафонова»;01.07.2021;12564068.480773898;12.09.2021;nn-326/15;2.989310109;148.95;10.0;дек.34;164.99
3854;2,01475E+11;Товар_3422;АО «Григорьев, Сергеева и Игнатова»;12.03.2021;16000840.8;10.01.2021;nn-327/15;7.862239322;194.02;;янв.79;206.95
4243;2,01118E+11;Товар_4770;ЗАО «Емельянов»;24.06.2021;4606184.764196902;18.07.2021;nn-328/15;13.508065336;135.88;10.0;95.02;163.5
4787;2,00289E+11;Товар_4875;РАО «Елисеев, Дорофеев и Афанасьев»;18.09.2021;2037221.716129695;04.09.2021;nn-329/15;10.361025022;205.79;10.0;36.48;220.09
