№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
3322;2,00735E+11;Товар_5765;Абрамов Инк;27.12.2020;3055225.533938554;24.04.2021;nn-519/15;3.957350401;38.71;10.0;48.57;47.97
3392;2,01142E+11;Товар_2659;ИП «Овчинников, Устинов и Сергеева»;01.10.2021;5622613.534798868;27.08.2021;nn-520/15;0.44648895;715.26;10.0;74.59;804.27
1765;2,00663E+11;Товар_4520;Спар Миддл Волга;21.09.2021;2201559.6947672158;25.09.2021;nn-521/15;0.468498299;ноя.75;20.0;0.92;12.ноя
4456;2,01102E+11;Товар_4317;ОАО «Чернова-Горбунова»;27.06.2021;4432949.496972575;22.06.2021;nn-522/15;9.908400638;630.35;10.0;25.мар;672.41
488;2,00206E+11;Товар_941;РАО «Никонов»;25.11.2020;2001361.7634307407;26.10.2020;nn-523/15;4.871051382;242.63;20.0;31.14;283.0
4565;2,01247E+11;Товар_5880;РАО «Суханова Осипова»;05.10.2021;10336289.340434024;02.11.2021;nn-524/15;3.999506418;1043.8;20.0;108.6;1175.78
4099;2,00222E+11;Товар_489;ООО «Зыкова»;14.10.2021;2000928.74393066;28.09.2021;nn-525/15;4.231423207;251.89;20.0;48.69;291.54
1729;2,01326E+11;Товар_5313;ООО «Туров-Кондратьев»;01.09.2021;9268737.58322244;30.09.2021;nn-526/15;0.236643614;04.мар;10.0;фев.46;04.авг
3829;2,00939E+11;Товар_3972;АО «Большаков, Колобова и Исакова»;05.11.2021;3740895.455185061;20.11.2021;nn-527/15;5.41895468;333.86;20.0;65.2;383.8
4544;2,00657E+11;Товар_3401;Торговая сеть Красное и Белое;05.07.2021;2242101.313617942;31.07.2021;nn-528/15;9.960061537;888.57;10.0;38.23;964.24
246;2,01041E+11;Товар_1361;РАО «Громова-Рябова»;16.01.2021;5672446.439143066;02.05.2021;nn-529/15;0.501607987;383.45;20.0;июн.57;410.27
2947;2,0144E+11;Товар_4036;АО «Симонов»;23.08.2021;13124300.24286404;07.10.2021;nn-530/15;5.821242225;1478.32;10.0;87.61;1619.32
1369;2,0117E+11;Товар_547;Белякова Инкорпорэйтед;17.07.2021;8157791.194901272;27.06.2021;nn-531/15;1.819568992;1168.3;10.0;61.4;1246.39
3884;2,00536E+11;Товар_3291;ООО «Филиппова, Калашников и Федоров»;26.08.2021;2226703.551174405;16.06.2021;nn-532/15;17.673089472;359.44;10.0;73.85;420.01
2817;2,00807E+11;Товар_2364;РАО «Тихонова-Владимиров»;19.08.2021;2703518.09606678;15.07.2021;nn-533/15;0.809879267;89.9;10.0;14.18;94.29
1617;2,0029E+11;Товар_1068;ВСК;15.02.2021;2000831.1380023449;05.11.2020;nn-534/15;15.081169375;938.59;10.0;45.1;1035.75
1415;2,00242E+11;Товар_723;ООО «Зайцева, Павлов и Мартынов»;20.05.2021;2000731.3051157997;27.06.2021;nn-535/15;1.312541594;64.92;10.0;май.94;71.32
3521;2,0157E+11;Товар_3444;ИП «Тимофеев Воронов»;09.10.2021;16000840.8;23.10.2021;nn-536/15;1.269103667;124.45;10.0;окт.67;133.88
3573;2,00394E+11;Товар_838;Казаков Лимитед;27.11.2021;2021220.853971018;11.11.2021;nn-537/15;0.352995763;167.4;20.0;45.49;199.67
1255;2,01443E+11;Товар_2021;Самойлов Лимитед;12.07.2021;13885041.683232352;21.04.2021;nn-538/15;0.071850646;33.25;10.0;22.17;40.44
3831;2,01578E+11;Товар_5150;АО «Ермаков»;14.07.2021;16000840.8;22.07.2021;nn-539/15;2.722904021;1058.19;10.0;62.1;1160.25
634;2,00497E+11;Товар_1627;ЗАО «Баранова, Мамонтов и Мельникова»;10.04.2021;2018236.865532636;21.04.2021;nn-540/15;3.28553425;797.63;10.0;45.72;905.86
4703;2,01489E+11;Товар_2798;ОАО «Дорофеева, Брагин и Исакова»;21.06.2021;16000840.8;28.06.2021;nn-541/15;7.503472321;1215.05;10.0;122.4;1382.27
2421;2,01183E+11;Товар_3348;АО «Белоусов»;02.06.2021;8975255.744847078;24.02.2021;nn-542/15;0.221861493;286.57;10.0;84.75;314.78
1715;2,00674E+11;Товар_1172;РАО «Пономарев»;19.07.2021;2123071.4568568305;01.06.2021;nn-543/15;1.852518278;505.6;20.0;37.44;555.31
4735;2,00518E+11;Товар_3212;ИП «Богданов»;31.07.2021;2054638.2686186724;12.08.2021;nn-544/15;8.548670071;14.65;10.0;июн.51;16.34
2757;2,00206E+11;Товар_2419;АО «Гордеев, Мухина и Симонова»;19.08.2021;2002619.6064444275;23.08.2021;nn-545/15;2.447734315;400.56;20.0;29.61;452.02
1226;2,00997E+11;Товар_3151;Группа Илим;04.10.2021;2664703.7878064867;16.10.2021;nn-546/15;0.564549735;191.67;10.0;54.94;214.16
1954;2,00189E+11;Товар_1153;РАО «Ситникова, Белова и Марков»;09.04.2021;2004100.520753384;19.07.2021;nn-547/15;0.781415772;июл.93;;15.19;10.дек
1584;2,00749E+11;Товар_1505;ИП «Носов, Гаврилова и Мишин»;30.11.2021;2307029.745471606;25.10.2021;nn-548/15;0.18541569;537.51;10.0;35.61;581.12
2177;2,00576E+11;Товар_3090;Нортгаз;05.11.2021;2253981.642910598;12.11.2021;nn-549/15;1.795093297;372.96;10.0;47.34;433.5
1785;2,01024E+11;Товар_1635;Игнатьев Инк;19.09.2021;4010235.586815354;30.08.2021;nn-550/15;2.18677289;398.52;10.0;95.6;450.48
2017;2,00566E+11;Товар_1358;РАО «Евдокимова»;18.11.2021;2074699.548293504;10.11.2021;nn-551/15;0.107890348;639.41;10.0;42.81;687.62
607;2,00245E+11;Товар_459;НПО «Давыдова»;11.10.2021;2001532.0867341957;01.10.2021;nn-552/15;0.226544018;35.76;10.0;09.ноя;38.48
2853;2,01257E+11;Товар_5509;ИП «Михайлов-Тарасова»;25.05.2021;9909652.027832154;02.07.2021;nn-553/15;2.967980786;829.08;20.0;36.73;922.21
4961;2,0127E+11;Товар_5714;ОАО «Евсеева, Елисеев и Королева»;12.08.2021;11221244.605349898;25.08.2021;nn-554/15;8.007279687;424.14;10.0;24.14;453.99
2623;2,00953E+11;Товар_3412;РАО «Андреева Селезнев»;29.08.2021;3747255.947356237;31.07.2021;nn-555/15;5.018613291;106.33;10.0;28.71;116.54
3980;2,00956E+11;Товар_2560;УГС;22.11.2021;3039887.8899093093;01.12.2021;nn-556/15;3.705824176;455.71;10.0;52.93;513.25
1686;2,01589E+11;Товар_4623;Наумова Инк;11.04.2021;16000840.8;25.04.2021;nn-557/15;4.600251018;51.75;20.0;15.77;62.37
4009;2,00977E+11;Товар_2515;Кулакова Лтд;25.10.2021;3902866.187992464;31.10.2021;nn-558/15;10.219671829;562.18;20.0;15.июл;616.29
3547;2,0116E+11;Товар_2354;АО «Рябова-Воронова»;22.08.2021;5220885.437503801;28.08.2021;nn-559/15;0.397613849;779.19;10.0;100.95;878.42
4094;2,01102E+11;Товар_1444;АО «Силин, Хохлова и Михеев»;09.09.2021;7255911.86629912;27.08.2021;nn-560/15;0.921417626;43.33;20.0;июн.28;48.88
1393;2,00855E+11;Товар_2030;Мухин Групп;06.02.2021;2452495.456279118;24.04.2021;nn-561/15;6.093118485;1108.3;10.0;175.69;1257.81
1743;2,00977E+11;Товар_5160;ТОАЗ;12.10.2021;6229926.37018675;03.08.2021;nn-562/15;3.102928364;252.45;10.0;ноя.37;271.67
1668;2,00149E+11;Товар_254;РАО «Пономарева Копылова»;21.11.2021;2000023.5654698643;13.11.2021;nn-563/15;0.664125644;133.51;10.0;48.27;147.73
4193;2,00549E+11;Товар_2493;ООО «Максимова Князев»;27.09.2021;2268369.923821403;05.09.2021;nn-564/15;4.433218462;190.82;10.0;ноя.84;215.29
1293;2,01417E+11;Товар_3174;ФМСМ (PMI);20.05.2021;10560393.738181764;11.07.2021;nn-565/15;1.165637509;122.16;20.0;43.78;139.99
4273;2,00577E+11;Товар_3017;Азбука вкуса;03.07.2021;2030695.5059126185;03.07.2021;nn-566/15;5.667112873;891.58;10.0;108.21;1015.73
251;2,00135E+11;Товар_2306;Соколов Лтд;24.02.2021;2000015.1830072184;18.03.2021;nn-567/15;0.392605243;21.25;20.0;дек.23;26.76
4246;2,00271E+11;Товар_2807;ООО «Кошелев-Куликова»;19.07.2021;2004747.313543022;26.07.2021;nn-568/15;5.782579143;411.59;10.0;59.77;457.98
85;2,00821E+11;Товар_591;АО «Носков»;29.12.2020;3650934.039543761;12.04.2021;nn-569/15;0.040001275;238.67;10.0;35.76;266.23
1240;2,01487E+11;Товар_3365;ООО «Князев, Сергеев и Кабанова»;29.09.2020;11144684.182887938;03.01.2021;nn-570/15;1.180563748;30.68;20.0;июл.93;36.26
4269;2,01095E+11;Товар_5567;РАО «Борисов, Фадеева и Харитонова»;06.08.2021;3412244.5676831016;03.07.2021;nn-571/15;18.030672758;943.4;10.0;82.7;1045.91
3012;2,01445E+11;Товар_5344;Васильева и партнеры;15.09.2021;15311301.809085945;23.10.2021;nn-572/15;1.91630165;244.19;10.0;45.51;278.75
4018;2,01105E+11;Товар_3822;Билла (Rewe);11.11.2021;5643150.406575075;18.11.2021;nn-573/15;11.133516026;75.25;10.0;18.28;83.4
4036;2,01016E+11;Товар_3773;НПО «Соколова-Горбунов»;25.10.2021;3746171.812196704;01.10.2021;nn-574/15;5.008271535;13.53;20.0;0.85;14.49
692;2,00805E+11;Товар_5394;НПО «Стрелков-Калашников»;24.09.2021;3033034.7245578007;01.10.2021;nn-575/15;0.057085957;182.81;20.0;18.58;213.04
4752;2,01534E+11;Товар_4829;АО «Громова-Белова»;14.09.2021;16000840.8;13.10.2021;nn-576/15;13.71873762;511.29;10.0;май.39;531.25
321;2,00652E+11;Товар_4506;АО «Кулагина Трофимов»;15.06.2021;2250368.7641188647;07.06.2021;nn-577/15;0.248229532;95.76;10.0;49.92;107.01
1922;2,01575E+11;Товар_3180;АО «Шарова, Большакова и Михайлов»;25.10.2021;16000840.8;26.10.2021;nn-578/15;0.292098434;1314.03;10.0;89.07;1480.52
1174;2,01532E+11;Товар_249;Татэнерго;28.02.2021;14568548.111271435;15.01.2021;nn-579/15;0.563760819;61.96;10.0;ноя.62;68.28
3314;2,01328E+11;Товар_5840;ОАО «Дорофеева»;26.05.2021;10170913.88012801;24.07.2021;nn-580/15;0.400070219;92.49;20.0;13.68;102.03
4045;2,01321E+11;Товар_4306;Металлоторг;12.08.2021;13908066.423924657;22.07.2021;nn-581/15;0.300472849;328.39;10.0;69.7;364.76
4528;2,00894E+11;Товар_2104;ООО «Ермакова-Мартынов»;24.06.2021;3100582.538982128;06.06.2021;nn-582/15;5.366299176;1046.63;20.0;146.14;1191.42
753;2,00679E+11;Товар_1793;Брагин Лтд;13.10.2021;2430996.0550614893;03.09.2021;nn-583/15;1.528401069;750.2;10.0;47.19;821.11
1399;2,01015E+11;Товар_3027;ИП «Моисеев»;29.08.2021;3311616.1414860105;24.07.2021;nn-584/15;4.57497986;44.73;10.0;37.23;53.42
935;2,00395E+11;Товар_168;Боэс Констракшн (Boes Construction);03.12.2020;2030355.2216344648;12.01.2021;nn-585/15;1.017634846;523.71;20.0;36.34;579.71
1742;2,015E+11;Товар_4229;Компания СИМ-Авто;19.03.2021;16000840.8;26.04.2021;nn-586/15;8.56402066;156.86;10.0;54.4;190.6
3322;2,01041E+11;Товар_4720;Группа Содружество;09.09.2021;3365930.08328686;22.09.2021;nn-587/15;6.11141664;583.68;20.0;38.89;651.33
4174;2,00249E+11;Товар_3067;Роскосмос;19.09.2021;2004413.865456368;05.10.2021;nn-588/15;3.61776458;57.0;20.0;19.93;64.02
4276;2,00538E+11;Товар_2666;Эйч Энд Эм (H&M);16.10.2021;2027790.592559312;06.11.2021;nn-589/15;2.463084807;818.01;10.0;29.0;885.21
964;2,01401E+11;Товар_1459;АО «Дмитриева, Капустина и Михайлов»;29.07.2021;12039336.9872557;13.07.2021;nn-590/15;0.193676405;400.96;20.0;104.23;474.51
3006;2,0028E+11;Товар_4147;АО «Бирюкова Цветков»;28.06.2021;2014470.3693488908;02.06.2021;nn-591/15;1.851778363;904.59;10.0;69.61;1012.89
922;2,00635E+11;Товар_1913;ООО «Панов Силин»;08.07.2021;2106824.106479005;08.07.2021;nn-592/15;0.451875225;296.08;20.0;28.45;330.69
421;2,00315E+11;Товар_1553;Комус;30.08.2021;2002967.5815623924;26.06.2021;nn-593/15;0.462291826;541.28;10.0;57.38;604.22
1960;2,00715E+11;Товар_1536;АО «Хохлова Максимов»;24.03.2021;3083346.2671607197;01.02.2021;nn-594/15;2.695627748;71.21;20.0;29.апр;85.69
3351;2,00108E+11;Товар_2810;ООО «Моисеев Ильин»;16.11.2021;2000010.004856249;08.11.2021;nn-595/15;0.645801881;459.2;10.0;45.65;513.56
3710;2,00722E+11;Товар_5096;Родионов Групп;24.05.2021;2317283.2948505944;15.08.2021;nn-596/15;1.068275635;699.28;10.0;91.26;774.16
2458;2,00392E+11;Товар_2480;ИП «Белов-Брагин»;02.10.2021;2014890.783483365;16.10.2021;nn-597/15;1.916730773;206.66;10.0;июн.21;206.86
829;2,00749E+11;Товар_377;Фаберлик;11.05.2021;2341853.732937926;07.05.2021;nn-598/15;2.652918822;539.17;20.0;40.74;586.57
4984;2,01447E+11;Товар_5187;ЗАО «Гордеев»;12.10.2021;14630789.296021802;16.10.2021;nn-599/15;11.248515446;65.82;20.0;13.79;73.18
2732;2,00675E+11;Товар_5558;ИП «Соловьева-Рыбаков»;09.06.2021;3381874.7944436623;01.08.2021;nn-600/15;1.321607284;110.87;20.0;18.май;126.76
2719;2,00978E+11;Товар_198;ИП «Сергеев, Рожков и Никитина»;02.12.2021;5040535.38536327;12.11.2021;nn-601/15;0.05086294;351.97;10.0;72.79;383.84
34;2,01291E+11;Товар_3232;НПО «Петрова»;02.11.2021;6641898.630394905;15.10.2021;nn-602/15;0.133606255;75.89;20.0;0.7;78.99
4183;2,01578E+11;Товар_5128;ИП «Ильин»;27.04.2021;16000840.8;08.03.2021;nn-603/15;12.857932958;596.76;20.0;35.62;656.66
4394;2,00368E+11;Товар_4290;ЗАО «Князев-Осипов»;13.04.2021;2010267.642736814;26.06.2021;nn-604/15;14.92638996;1246.54;10.0;188.56;1421.71
4123;2,00516E+11;Товар_4793;ИП «Кабанов Дьячков»;10.01.2021;2041351.4687528792;21.01.2021;nn-605/15;29.511851729;547.96;10.0;39.21;620.47
910;2,00173E+11;Товар_81;РАО «Моисеева-Яковлева»;22.09.2021;2000077.3234935773;31.08.2021;nn-606/15;0.482089525;438.11;10.0;137.57;507.18
5011;2,00525E+11;Товар_4462;ООО «Васильева Сазонова»;10.11.2021;2031321.1903323089;07.11.2021;nn-607/15;37.858192117;473.3;10.0;32.54;504.93
2880;2,01076E+11;Товар_1959;ИП «Миронова, Котова и Зыков»;10.10.2021;5734933.003759986;14.08.2021;nn-608/15;1.315481698;919.96;10.0;52.47;1012.49
1399;2,01368E+11;Товар_2778;ЗАО «Калинин-Зыкова»;03.08.2021;8011346.642297797;05.08.2021;nn-609/15;0.81177051;140.85;20.0;20.94;164.62
3215;2,0155E+11;Товар_4185;Вольво Восток (AB Volvo);23.09.2021;16000840.8;19.07.2021;nn-610/15;7.437511793;13.июл;10.0;мар.38;16.июл
3716;2,0056E+11;Товар_759;ООО «Шилова-Никитина»;12.04.2021;2207962.304565664;30.06.2021;nn-611/15;3.236827436;917.94;10.0;60.29;990.95
2036;2,00364E+11;Товар_2049;ИП «Фролова-Агафонов»;28.08.2021;2012317.733773986;15.09.2021;nn-612/15;2.464706754;231.97;10.0;июл.97;242.36
805;2,01059E+11;Товар_326;РАО «Харитонова»;24.09.2021;3296500.1203919165;07.09.2021;nn-613/15;2.86554686;760.11;10.0;17.фев;800.75
4023;2,00166E+11;Товар_3237;ОАО «Артемьева»;05.11.2021;2000017.993590518;23.10.2021;nn-614/15;1.443150288;195.65;10.0;37.27;216.99
69;2,00773E+11;Товар_2295;ИП «Юдина Евдокимов»;24.07.2021;2867365.857762939;21.03.2021;nn-615/15;0.058660915;55.96;10.0;09.май;62.14
4969;2,008E+11;Товар_5558;Каспийский трубопроводный консорциум-Р;10.10.2021;2679686.527774502;21.09.2021;nn-616/15;11.352092709;259.76;10.0;59.75;303.55
1592;2,01033E+11;Товар_980;РАО «Агафонов Исаков»;18.11.2021;4124739.734425987;23.09.2021;nn-617/15;0.639550211;30.67;10.0;июн.89;31.63
382;2,00117E+11;Товар_1507;Ситибанк;01.06.2021;2000010.5439297303;05.06.2021;nn-618/15;1.110774786;2158.17;20.0;154.42;2473.49
2054;2,016E+11;Товар_5642;Зыков Лимитед;08.06.2021;16000840.8;17.05.2021;nn-619/15;10.097539882;1680.78;10.0;90.65;1840.96
4182;2,01002E+11;Товар_5587;ЗАО «Кириллов, Константинов и Копылов»;15.04.2021;4932060.820399801;16.04.2021;nn-620/15;8.259383394;181.44;10.0;47.17;208.79
590;2,00343E+11;Товар_251;Лазарев Инкорпорэйтед;17.04.2021;2005462.186129601;19.12.2020;nn-621/15;5.006229117;662.33;10.0;51.8;706.08
1398;2,00191E+11;Товар_950;НПО «Дьячкова, Горшков и Анисимова»;29.10.2021;2000049.585172016;31.08.2021;nn-622/15;1.683864797;117.12;10.0;08.фев;122.64
606;2,00192E+11;Товар_1587;Банк Уралсиб;26.03.2021;2000442.0682904825;28.06.2021;nn-623/15;0.044964113;436.95;20.0;111.33;521.86
166;2,002E+11;Товар_666;ИП «Пономарев, Анисимов и Авдеева»;09.07.2021;2000935.48962989;09.06.2021;nn-624/15;0.057556275;51.31;10.0;26.июл;58.65
589;2,00397E+11;Товар_1559;АО «Пахомова-Дорофеева»;17.08.2021;2006835.253334641;26.07.2021;nn-625/15;0.124853253;135.0;10.0;40.35;146.05
1388;2,00411E+11;Товар_1753;ЗАО «Лаврентьева, Анисимова и Герасимова»;25.10.2021;2026811.0361185104;01.11.2021;nn-626/15;0.616850014;1055.71;10.0;20.94;1149.8
1968;2,00999E+11;Товар_847;Медведев Инк;07.10.2021;3562389.4101894656;15.09.2021;nn-627/15;0.769447744;320.43;10.0;37.76;361.14
3093;2,01531E+11;Товар_4830;НПО «Федотов Федорова»;03.10.2021;16000840.8;02.11.2021;nn-628/15;0.179209143;26.32;20.0;04.сен;30.29
4567;2,01595E+11;Товар_5604;РАО «Фомичев-Попов»;21.08.2021;16000840.8;01.07.2021;nn-629/15;9.926205775;916.54;10.0;207.23;1059.27
2277;2,01271E+11;Товар_4429;Азур Эйр;15.04.2021;9549613.411584483;12.06.2021;nn-630/15;4.054761029;51.61;10.0;45.16;65.12
1282;2,01038E+11;Товар_588;ОАО «Третьякова Рябова»;02.06.2021;3299121.1386006414;11.08.2021;nn-631/15;0.503429404;237.47;10.0;36.61;282.86
923;2,00323E+11;Товар_1856;НПО «Уваров-Полякова»;29.10.2021;2002034.046842418;16.10.2021;nn-632/15;0.138269744;111.16;20.0;22.янв;127.66
1345;2,01262E+11;Товар_3489;ОАО «Белякова Кириллов»;23.04.2021;9101132.178755922;30.03.2021;nn-633/15;1.008456074;96.23;10.0;54.47;112.46
107;2,00259E+11;Товар_315;Казакова Инкорпорэйтед;21.10.2021;2001200.273037657;13.09.2021;nn-634/15;0.049977911;176.04;20.0;27.99;203.28
4927;2,01343E+11;Товар_3444;РАО «Елисеев»;09.07.2021;14223663.428415526;30.08.2021;nn-635/15;3.704782054;716.43;10.0;35.31;773.37
